S_INFO_WINDCODE,TRADE_DT,S_DQ_OPEN,S_DQ_HIGH,S_DQ_LOW,S_DQ_CLOSE
000852.SH,20170605,7102.4976,7172.437,7099.6191,7160.5273
000905.SH,20170605,5778.1891,5830.0525,5777.9509,5815.8022
000300.SH,20170606,3464.3765,3492.8816,3460.4534,3492.8816
000852.SH,20170606,7147.1739,7198.304,7136.4641,7197.6176
000905.SH,20170606,5808.9716,5841.8803,5793.4367,5841.5232
000300.SH,20170607,3493.8846,3537.0947,3491.1328,3533.8718
000852.SH,20170607,7194.6901,7347.5974,7192.8645,7347.5974
000905.SH,20170607,5838.8814,5955.0236,5836.4411,5955.0153
000300.SH,20170608,3531.2419,3562.2724,3528.179,3560.9786
000852.SH,20170608,7349.9271,7374.8605,7327.072,7342.4822
000905.SH,20170608,5947.975,5972.7277,5940.7235,5958.977
000300.SH,20170609,3561.2411,3590.8872,3560.6336,3576.1703
000852.SH,20170609,7331.5051,7353.4073,7288.3213,7348.5208
000905.SH,20170609,5952.4061,5971.5251,5922.7285,5969.2741
000300.SH,20170612,3570.2191,3603.6901,3565.9012,3574.3894
000852.SH,20170612,7314.668,7322.4734,7241.0701,7246.7127
000905.SH,20170612,5943.6443,5950.0431,5896.4049,5902.8551
000300.SH,20170613,3569.1594,3584.4094,3559.2134,3582.2674
000852.SH,20170613,7234.2765,7358.426,7232.6856,7352.9763
000905.SH,20170613,5895.4692,5986.8692,5894.2253,5980.0566
000300.SH,20170614,3571.2483,3571.2483,3530.274,3535.2987
000852.SH,20170614,7346.5234,7382.5798,7340.6953,7362.8557
000905.SH,20170614,5976.0141,5992.7818,5958.2003,5966.4314
000300.SH,20170615,3530.7465,3542.2796,3508.9461,3528.7926
000852.SH,20170615,7350.0056,7468.2112,7348.4188,7455.3876
000905.SH,20170615,5959.4746,6024.3764,5959.1892,6021.1651
000300.SH,20170616,3522.9745,3536.1401,3514.3892,3518.7611
000852.SH,20170616,7453.6027,7463.0481,7433.4222,7442.9532
000905.SH,20170616,6016.9727,6027.395,6003.2623,6012.9996
000300.SH,20170619,3520.0602,3554.91,3520.0602,3553.6653
000852.SH,20170619,7435.2549,7489.8229,7435.2392,7489.7603
000905.SH,20170619,6010.9392,6057.4115,6009.2243,6057.4115
000300.SH,20170620,3560.7871,3563.6964,3539.5149,3546.494
000852.SH,20170620,7496.8886,7542.1341,7495.7237,7503.8007
000905.SH,20170620,6061.1098,6089.8121,6058.6882,6066.9046
000300.SH,20170621,3567.1256,3587.9863,3545.5666,3587.955
000852.SH,20170621,7510.0105,7521.2142,7456.5647,7504.1922
000905.SH,20170621,6074.6095,6080.5326,6035.2737,6078.1925
000300.SH,20170622,3583.5583,3635.5273,3581.3375,3590.3425
000852.SH,20170622,7495.9189,7506.4056,7371.9617,7371.9617
000905.SH,20170622,6074.3663,6094.5533,5992.3352,5992.3352
000300.SH,20170623,3583.4359,3623.2352,3569.3225,3622.8831
000852.SH,20170623,7355.7569,7383.9252,7262.4072,7376.6653
000905.SH,20170623,5978.2385,6010.3137,5923.5507,6010.3137
000300.SH,20170626,3627.0208,3671.9435,3627.0208,3668.0919
000852.SH,20170626,7370.618,7462.2479,7363.385,7462.0958
000905.SH,20170626,6013.4788,6111.707,6011.8591,6111.6406
000300.SH,20170627,3665.5775,3676.5328,3648.7635,3674.7152
000852.SH,20170627,7461.3972,7493.818,7442.8521,7474.0329
000905.SH,20170627,6109.3701,6128.3768,6089.6802,6113.1658
000300.SH,20170628,3664.1629,3672.1887,3644.0268,3646.1666
000852.SH,20170628,7457.3613,7457.7122,7411.3828,7423.4682
000905.SH,20170628,6102.2283,6110.3484,6075.1424,6086.2112
000300.SH,20170629,3649.2525,3669.1345,3644.7331,3668.8279
000852.SH,20170629,7424.9686,7480.7368,7424.9686,7456.6719
000905.SH,20170629,6089.9202,6132.2451,6089.9202,6116.9932
000300.SH,20170630,3654.7348,3669.7584,3646.2272,3666.7977
000852.SH,20170630,7435.7002,7473.2706,7416.4484,7465.7623
000905.SH,20170630,6101.3648,6139.0677,6090.2523,6138.1556
000300.SH,20170703,3667.2316,3667.5957,3633.7825,3650.8463
000852.SH,20170703,7468.1506,7537.3347,7460.4447,7537.106
000905.SH,20170703,6142.1711,6177.3953,6129.8406,6177.3953
000300.SH,20170704,3646.828,3646.8455,3611.6911,3619.9841
000852.SH,20170704,7533.9884,7540.9366,7506.52,7523.6952
000905.SH,20170704,6169.0335,6170.852,6134.8792,6146.8527
000300.SH,20170705,3611.8984,3660.7291,3610.4586,3659.6795
000852.SH,20170705,7520.8649,7588.1216,7510.5348,7588.087
000905.SH,20170705,6135.713,6193.9641,6127.5143,6193.9641
000300.SH,20170706,3654.5576,3666.7745,3629.56,3660.0967
000852.SH,20170706,7583.1489,7613.256,7543.3377,7601.7853
000905.SH,20170706,6187.4304,6211.9654,6149.9308,6201.6535
000300.SH,20170707,3647.6416,3657.1131,3631.8702,3655.9293
000852.SH,20170707,7585.332,7623.4999,7576.8128,7623.3803
000905.SH,20170707,6182.4538,6229.8309,6176.7431,6226.0108
000300.SH,20170710,3647.9379,3667.8455,3641.5277,3653.6868
000852.SH,20170710,7613.3142,7626.8526,7567.0958,7577.8179
000905.SH,20170710,6221.5252,6236.2921,6189.0004,6206.5568
000300.SH,20170711,3646.8783,3701.2087,3645.9946,3670.8086
000852.SH,20170711,7566.4057,7575.4706,7484.0582,7484.0582
000905.SH,20170711,6194.6164,6202.2032,6128.9942,6128.9942
000300.SH,20170712,3672.6328,3691.5814,3640.5893,3658.8236
000852.SH,20170712,7471.5596,7494.9543,7367.258,7474.3329
000905.SH,20170712,6124.9574,6143.7984,6050.6501,6132.9922
000300.SH,20170713,3656.3502,3690.4832,3652.5658,3686.9205
000852.SH,20170713,7463.2783,7494.7316,7452.1297,7474.2995
000905.SH,20170713,6134.7513,6172.6827,6124.3599,6149.9337
000300.SH,20170714,3682.6153,3703.094,3672.7425,3703.094
000852.SH,20170714,7460.5287,7465.5405,7415.5836,7433.1796
000905.SH,20170714,6143.3257,6143.4587,6107.9089,6128.7397
000300.SH,20170717,3700.6179,3716.47,3621.3652,3663.5575
000852.SH,20170717,7405.9132,7405.9132,7048.5352,7048.5352
000905.SH,20170717,6108.452,6108.452,5860.78,5876.4592
000300.SH,20170718,3648.4942,3667.5408,3622.0414,3667.1807
000852.SH,20170718,7013.311,7109.9416,6988.5213,7109.6
000905.SH,20170718,5854.072,5938.4342,5842.9557,5938.4342
000300.SH,20170719,3660.8665,3731.0468,3658.2035,3729.7466
000852.SH,20170719,7097.5402,7202.9518,7081.5147,7202.8053
000905.SH,20170719,5928.0076,6059.5323,5917.6696,6059.3582
000300.SH,20170720,3725.1436,3750.1938,3723.0689,3747.8843
000852.SH,20170720,7199.6783,7273.9822,7192.0659,7244.9003
000905.SH,20170720,6052.5111,6120.1918,6046.4096,6099.2835
000300.SH,20170721,3738.1847,3751.6947,3722.0656,3728.5976
000852.SH,20170721,7232.8068,7268.2407,7227.9593,7252.7072
000905.SH,20170721,6089.6581,6136.9731,6080.5615,6126.1083
000300.SH,20170724,3724.3778,3755.1902,3719.8488,3743.4686
000852.SH,20170724,7235.0099,7295.2835,7228.836,7292.6485
000905.SH,20170724,6121.3267,6171.8185,6117.2961,6167.1282
000300.SH,20170725,3742.6405,3752.1559,3713.2766,3719.559
000852.SH,20170725,7281.391,7297.1083,7237.5243,7278.8429
000905.SH,20170725,6159.4123,6170.6462,6113.5608,6153.5984
000300.SH,20170726,3722.8761,3738.5316,3684.1819,3705.3884
000852.SH,20170726,7275.8776,7290.1414,7238.2669,7289.8774
000905.SH,20170726,6151.8543,6162.8805,6111.038,6146.7028
000300.SH,20170727,3700.8558,3716.6888,3672.4971,3712.1947
000852.SH,20170727,7274.1495,7388.2948,7252.4621,7383.1148
000905.SH,20170727,6136.9603,6192.9383,6105.962,6184.0207
000300.SH,20170728,3703.4895,3725.5378,3696.7776,3721.8914
000852.SH,20170728,7366.553,7400.3674,7361.3622,7386.2077
000905.SH,20170728,6170.6584,6229.0561,6165.9919,6215.4633
000300.SH,20170731,3722.4282,3746.5207,3713.655,3737.8732
000852.SH,20170731,7382.964,7445.2454,7371.0365,7444.9572
000905.SH,20170731,6214.6567,6299.8004,6208.461,6298.0004
000300.SH,20170801,3738.7364,3770.4043,3737.0954,3770.3828
000852.SH,20170801,7444.7511,7456.4085,7416.9748,7452.9334
000905.SH,20170801,6293.0559,6299.1562,6261.2848,6286.5362
000300.SH,20170802,3768.1938,3784.3511,3759.2764,3760.8525
000852.SH,20170802,7445.2852,7453.2048,7385.3466,7389.5098
000905.SH,20170802,6289.2453,6313.5062,6248.3556,6251.8627
000300.SH,20170803,3755.1081,3766.3452,3718.4351,3727.8264
000852.SH,20170803,7374.4734,7451.6122,7368.5347,7424.1071
000905.SH,20170803,6240.1518,6288.4352,6236.66,6261.9676
000300.SH,20170804,3724.7225,3738.7312,3707.003,3707.5796
000852.SH,20170804,7417.3135,7447.3576,7389.1455,7389.1455
000905.SH,20170804,6258.8472,6297.1163,6224.2026,6225.1151
000300.SH,20170807,3701.2161,3730.7774,3689.9552,3726.7948
000852.SH,20170807,7379.028,7445.6776,7379.028,7445.1799
000905.SH,20170807,6227.5184,6304.2674,6217.2893,6303.4209
000300.SH,20170808,3724.3287,3737.3344,3718.8116,3732.2129
000852.SH,20170808,7446.2325,7482.2532,7423.2056,7470.6933
000905.SH,20170808,6302.0261,6322.4694,6281.6178,6303.716
000300.SH,20170809,3728.0319,3738.999,3713.5668,3731.044
000852.SH,20170809,7469.2854,7495.7971,7455.6923,7495.3878
000905.SH,20170809,6296.115,6340.3754,6285.0247,6340.022
000300.SH,20170810,3724.962,3746.8614,3688.1766,3715.9208
000852.SH,20170810,7478.9276,7499.8671,7381.2109,7441.2365
000905.SH,20170810,6322.8308,6341.4803,6246.658,6289.2174
000300.SH,20170811,3687.9314,3700.4944,3645.0945,3647.3503
000852.SH,20170811,7389.7405,7425.2953,7318.4804,7328.4015
000905.SH,20170811,6242.4877,6275.8931,6153.6005,6161.1903
000300.SH,20170814,3651.3754,3698.3663,3651.3754,3694.6831
000852.SH,20170814,7331.6366,7475.1962,7331.6366,7474.6438
000905.SH,20170814,6165.1298,6293.3517,6165.1298,6292.6418
000300.SH,20170815,3695.78,3719.2931,3692.2802,3706.0566
000852.SH,20170815,7477.269,7507.7634,7462.4373,7507.2913
000905.SH,20170815,6291.1835,6316.1989,6283.5442,6314.7608
000300.SH,20170816,3701.1337,3707.144,3679.7338,3701.4207
000852.SH,20170816,7502.5699,7553.5029,7475.2029,7544.387
000905.SH,20170816,6307.1705,6323.5599,6268.1876,6318.7986
000300.SH,20170817,3707.0668,3722.6239,3704.4126,3721.277
000852.SH,20170817,7547.7812,7615.7497,7545.6265,7614.2121
000905.SH,20170817,6327.0275,6366.2517,6312.8892,6366.034
000300.SH,20170818,3707.1891,3733.4914,3700.4112,3724.6748
000852.SH,20170818,7564.9775,7595.2715,7547.6681,7576.0546
000905.SH,20170818,6324.8974,6361.9716,6313.1511,6347.7557
000300.SH,20170821,3731.8399,3744.2631,3728.6157,3740.9941
000852.SH,20170821,7583.0792,7631.9455,7583.0466,7631.75
000905.SH,20170821,6354.0964,6404.0497,6354.0107,6403.7803
000300.SH,20170822,3745.7543,3758.2924,3734.5556,3752.298
000852.SH,20170822,7622.9913,7622.9913,7567.6946,7585.1122
000905.SH,20170822,6396.9258,6398.5649,6362.4094,6375.9814
000300.SH,20170823,3747.6108,3772.4568,3741.7204,3756.0884
000852.SH,20170823,7572.0782,7581.1975,7516.6872,7534.4608
000905.SH,20170823,6359.7757,6371.3,6310.0102,6322.7819
000300.SH,20170824,3755.8902,3765.7082,3729.0876,3734.6458
000852.SH,20170824,7531.842,7540.7662,7470.3535,7486.0579
000905.SH,20170824,6322.6281,6329.0305,6267.2324,6278.59
000300.SH,20170825,3736.2916,3795.9693,3736.2916,3795.7544
000852.SH,20170825,7483.846,7566.0282,7483.846,7559.3055
000905.SH,20170825,6274.3511,6358.8868,6274.3511,6346.5305
000300.SH,20170828,3805.6567,3866.9422,3805.6567,3842.7119
000852.SH,20170828,7563.5436,7656.7909,7563.5436,7642.6463
000905.SH,20170828,6348.87,6442.3999,6348.87,6424.5841
000300.SH,20170829,3839.1779,3847.9303,3825.7597,3834.5376
000852.SH,20170829,7639.0092,7653.1752,7607.1869,7623.255
000905.SH,20170829,6420.5677,6439.0793,6393.4761,6408.1567
000300.SH,20170830,3834.2682,3854.7062,3827.8607,3834.3005
000852.SH,20170830,7618.3786,7663.329,7618.3786,7654.3722
000905.SH,20170830,6405.8963,6462.7571,6405.8963,6453.4636
000300.SH,20170831,3835.8394,3840.199,3800.8861,3822.0928
000852.SH,20170831,7654.3361,7680.3144,7639.7818,7679.871
000905.SH,20170831,6451.517,6470.9433,6429.7427,6470.4259
000300.SH,20170901,3825.3392,3843.6176,3818.1586,3830.5383
000852.SH,20170901,7687.8395,7740.2947,7674.1962,7739.9053
000905.SH,20170901,6472.9476,6530.8989,6466.1264,6526.5046
000300.SH,20170904,3828.5447,3847.0906,3813.5537,3845.6163
000852.SH,20170904,7739.8737,7798.5093,7730.1137,7798.1786
000905.SH,20170904,6530.5086,6566.1014,6519.7882,6564.6804
000300.SH,20170905,3845.5451,3865.2938,3841.9514,3857.0464
000852.SH,20170905,7790.6954,7803.903,7751.4724,7800.5374
000905.SH,20170905,6561.6726,6576.5616,6528.1132,6571.8591
000300.SH,20170906,3846.7471,3858.2481,3831.3835,3849.4499
000852.SH,20170906,7776.9865,7858.3549,7766.0364,7858.2849
000905.SH,20170906,6550.0614,6610.7452,6540.8253,6607.1176
000300.SH,20170907,3851.688,3858.1617,3828.835,3829.8713
000852.SH,20170907,7859.3956,7886.9196,7819.324,7823.3992
000905.SH,20170907,6601.3433,6614.1021,6553.6993,6558.5963
000300.SH,20170908,3830.0707,3843.0186,3813.9833,3825.9895
000852.SH,20170908,7816.2146,7861.0376,7789.3276,7838.7959
000905.SH,20170908,6554.6011,6599.132,6537.0408,6574.1826
000300.SH,20170911,3828.3422,3850.7409,3817.5108,3825.6453
000852.SH,20170911,7835.8179,7920.8569,7832.679,7920.6904
000905.SH,20170911,6579.8857,6650.1193,6566.2776,6649.6276
000300.SH,20170912,3832.2422,3849.3885,3822.0037,3837.9341
000852.SH,20170912,7926.4663,7965.6903,7883.6572,7899.4235
000905.SH,20170912,6659.8017,6715.3935,6628.8825,6644.0118
000300.SH,20170913,3835.5493,3847.7841,3822.9441,3842.6061
000852.SH,20170913,7888.8375,7928.9541,7872.7643,7928.751
000905.SH,20170913,6635.1693,6684.8593,6630.5032,6684.3798
000300.SH,20170914,3843.572,3854.4931,3820.0876,3829.9554
000852.SH,20170914,7930.8252,7951.839,7885.6835,7916.6655
000905.SH,20170914,6683.4734,6701.691,6643.5877,6672.1849
000300.SH,20170915,3826.1448,3843.297,3818.5234,3831.2965
000852.SH,20170915,7902.1968,7904.3597,7846.9191,7880.5664
000905.SH,20170915,6661.5211,6663.5099,6603.7281,6622.0438
000300.SH,20170918,3832.9626,3862.3589,3832.9626,3843.1428
000852.SH,20170918,7870.6411,7941.9418,7870.6411,7941.6827
000905.SH,20170918,6616.1288,6669.4548,6616.1288,6669.4548
000300.SH,20170919,3849.8794,3857.303,3820.2885,3832.1161
000852.SH,20170919,7941.0664,7948.3002,7880.9573,7905.705
000905.SH,20170919,6670.9661,6681.2538,6611.7512,6636.0201
000300.SH,20170920,3830.1549,3850.9426,3827.8858,3842.4353
000852.SH,20170920,7896.8192,7975.6066,7883.2836,7975.3898
000905.SH,20170920,6627.6924,6692.712,6613.6567,6692.4724
000300.SH,20170921,3843.2577,3860.7977,3837.384,3837.8176
000852.SH,20170921,7974.7124,7981.7757,7886.5153,7886.5153
000905.SH,20170921,6684.6496,6687.1159,6612.0456,6612.0456
000300.SH,20170922,3826.4589,3842.252,3816.8225,3837.7304
000852.SH,20170922,7860.8629,7873.2536,7807.8264,7849.7265
000905.SH,20170922,6591.1499,6592.8847,6547.2774,6572.0096
000300.SH,20170925,3829.219,3835.3894,3811.1192,3817.7915
000852.SH,20170925,7835.1973,7843.2834,7725.5686,7731.7977
000905.SH,20170925,6560.1354,6567.9978,6484.2077,6489.8441
000300.SH,20170926,3810.3333,3821.6928,3808.3827,3820.7816
000852.SH,20170926,7723.1121,7751.0556,7697.1067,7746.2385
000905.SH,20170926,6484.3412,6520.7175,6482.2856,6520.7175
000300.SH,20170927,3818.9646,3832.566,3818.8147,3821.2
000852.SH,20170927,7745.5905,7812.8772,7742.4736,7810.234
000905.SH,20170927,6523.4951,6589.7354,6522.2036,6583.1401
000300.SH,20170928,3821.5904,3827.3308,3813.7532,3822.5386
000852.SH,20170928,7800.127,7818.988,7766.8558,7768.3752
000905.SH,20170928,6577.4321,6599.127,6565.8825,6567.7915
000300.SH,20170929,3825.2021,3852.2236,3825.2021,3836.5013
000852.SH,20170929,7779.8831,7842.955,7779.8831,7842.5861
000905.SH,20170929,6572.4498,6611.6531,6572.4498,6603.2587
000300.SH,20171009,3910.1149,3918.8391,3876.0322,3882.2076
000852.SH,20171009,7921.732,7945.0404,7894.2999,7941.1804
000905.SH,20171009,6682.5774,6696.6664,6657.5305,6678.371
000300.SH,20171010,3883.0037,3900.7418,3855.4666,3889.8637
000852.SH,20171010,7934.3671,7994.7443,7925.5504,7994.4594
000905.SH,20171010,6677.3723,6705.7177,6658.8617,6705.4812
000300.SH,20171011,3886.8184,3913.0695,3885.497,3902.6868
000852.SH,20171011,7991.2174,7997.9851,7953.954,7961.1104
000905.SH,20171011,6702.6899,6703.5828,6661.0883,6666.4696
000300.SH,20171012,3902.0156,3917.4435,3897.5472,3912.9536
000852.SH,20171012,7951.6656,7962.307,7886.2434,7940.1376
000905.SH,20171012,6658.1296,6674.3844,6611.9745,6659.0957
000300.SH,20171013,3912.975,3927.1744,3908.8885,3921.0017
000852.SH,20171013,7934.4321,7972.6743,7926.7626,7972.4194
000905.SH,20171013,6660.0264,6711.9305,6659.8792,6709.8164
000300.SH,20171016,3926.2754,3947.4239,3913.3224,3913.4462
000852.SH,20171016,7963.5231,7964.2571,7817.2411,7819.5861
000905.SH,20171016,6709.8738,6709.8738,6609.6192,6619.2056
000300.SH,20171017,3910.7894,3924.6141,3900.4758,3913.0688
000852.SH,20171017,7799.7753,7836.3967,7772.8924,7805.0681
000905.SH,20171017,6604.33,6644.7522,6589.5417,6612.9428
000300.SH,20171018,3914.8152,3944.4106,3914.8152,3944.1626
000852.SH,20171018,7806.8818,7829.9853,7729.0481,7730.2716
000905.SH,20171018,6612.4885,6630.6685,6557.6601,6563.4369
000300.SH,20171019,3940.5831,3944.0349,3923.6455,3931.2495
000852.SH,20171019,7718.8028,7734.9008,7637.611,7656.0557
000905.SH,20171019,6553.8676,6562.3529,6494.731,6501.3999
000300.SH,20171020,3918.5265,3928.9607,3910.1974,3926.852
000852.SH,20171020,7650.0785,7751.428,7647.0557,7751.428
000905.SH,20171020,6489.7895,6571.442,6485.8051,6571.424
000300.SH,20171023,3930.8914,3936.2729,3920.6562,3930.7981
000852.SH,20171023,7753.6853,7793.8105,7746.8873,7793.5367
000905.SH,20171023,6569.7861,6613.031,6562.9058,6612.7637
000300.SH,20171024,3926.2299,3959.4951,3922.0288,3959.3953
000852.SH,20171024,7786.2986,7786.2986,7702.5502,7752.9235
000905.SH,20171024,6605.5206,6605.8991,6556.3449,6603.0042
000300.SH,20171025,3958.1669,3978.0893,3954.0011,3976.949
000852.SH,20171025,7745.3226,7799.8738,7740.4932,7799.7488
000905.SH,20171025,6596.7906,6648.3874,6593.0745,6647.892
000300.SH,20171026,3980.0479,4013.5988,3973.5535,3993.5752
000852.SH,20171026,7791.7405,7836.7019,7783.906,7830.1058
000905.SH,20171026,6639.8865,6686.1192,6630.9745,6671.9288
000300.SH,20171027,3992.5539,4024.4645,3991.354,4021.9676
000852.SH,20171027,7821.5601,7831.0222,7762.6353,7770.7127
000905.SH,20171027,6664.4291,6673.4661,6622.1242,6630.8067
000300.SH,20171030,4022.1641,4033.3394,3960.2698,4009.7218
000852.SH,20171030,7753.6758,7755.655,7531.2852,7574.6548
000905.SH,20171030,6621.7788,6629.3003,6460.0478,6511.7616
000300.SH,20171031,3995.3935,4009.2828,3983.2565,4006.7179
000852.SH,20171031,7563.6483,7631.9179,7560.8953,7631.5334
000905.SH,20171031,6496.6865,6560.2533,6496.6865,6560.2054
000300.SH,20171101,4007.9116,4032.4581,3991.3235,3996.6221
000852.SH,20171101,7630.4244,7659.3731,7622.9418,7635.4351
000905.SH,20171101,6559.5217,6586.1324,6547.8498,6552.9545
000300.SH,20171102,3994.0946,3999.2262,3971.3761,3997.1343
000852.SH,20171102,7622.8353,7622.8353,7540.8897,7542.3547
000905.SH,20171102,6541.6099,6541.6099,6476.3728,6484.9258
000300.SH,20171103,3992.3496,3999.3373,3963.0263,3992.6979
000852.SH,20171103,7534.4429,7549.8306,7436.4304,7476.981
000905.SH,20171103,6477.8238,6491.0479,6395.4575,6426.9799
000300.SH,20171106,3989.1824,4021.6382,3975.4069,4020.8896
000852.SH,20171106,7476.1948,7551.8892,7453.2019,7551.3531
000905.SH,20171106,6432.0743,6512.1347,6408.3599,6511.0958
000300.SH,20171107,4022.4018,4064.2178,4021.3639,4054.2465
000852.SH,20171107,7548.3842,7596.4247,7530.0418,7596.1679
000905.SH,20171107,6508.2062,6552.2591,6498.3931,6551.9363
000300.SH,20171108,4051.4935,4089.1457,4040.5772,4048.0057
000852.SH,20171108,7585.9108,7653.4235,7578.6888,7617.5246
000905.SH,20171108,6544.59,6601.4665,6534.1588,6561.6897
000300.SH,20171109,4043.0663,4076.6102,4038.4004,4075.8998
000852.SH,20171109,7610.8889,7657.2508,7609.2412,7656.668
000905.SH,20171109,6562.3584,6611.3856,6558.4895,6611.3517
000300.SH,20171110,4070.2763,4116.7142,4067.657,4111.9112
000852.SH,20171110,7649.4699,7677.7003,7634.6462,7669.971
000905.SH,20171110,6599.6498,6647.228,6593.033,6641.2164
000300.SH,20171113,4115.5507,4137.6455,4115.5507,4128.0733
000852.SH,20171113,7673.5173,7682.0642,7649.4286,7681.6349
000905.SH,20171113,6644.6915,6671.2557,6624.671,6671.2054
000300.SH,20171114,4129.2736,4133.5462,4086.8903,4099.351
000852.SH,20171114,7676.7014,7683.2331,7596.7989,7627.4935
000905.SH,20171114,6664.6121,6673.7496,6588.2531,6614.5136
000300.SH,20171115,4084.2131,4102.8071,4055.7167,4073.6696
000852.SH,20171115,7609.7201,7618.3971,7530.8121,7556.4211
000905.SH,20171115,6592.7575,6603.5083,6505.9924,6537.6563
000300.SH,20171116,4063.4943,4107.617,4062.2734,4105.0122
000852.SH,20171116,7543.012,7575.51,7523.8897,7535.5894
000905.SH,20171116,6529.3137,6570.2755,6511.9028,6558.3085
000300.SH,20171117,4094.0787,4122.3756,4081.3723,4120.8508
000852.SH,20171117,7528.8023,7529.214,7262.8902,7272.656
000905.SH,20171117,6549.2242,6555.7461,6359.5177,6361.9415
000300.SH,20171120,4093.734,4144.5144,4060.9636,4143.8334
000852.SH,20171120,7234.3313,7292.5058,7089.6269,7292.456
000905.SH,20171120,6330.9046,6433.7791,6239.3207,6433.1702
000300.SH,20171121,4131.8482,4220.2636,4129.9783,4217.7015
000852.SH,20171121,7283.6125,7332.9808,7246.2033,7289.3069
000905.SH,20171121,6420.3884,6473.7012,6397.3583,6456.352
000300.SH,20171122,4228.3721,4260.6395,4191.145,4227.5666
000852.SH,20171122,7290.6439,7330.6482,7244.988,7297.3911
000905.SH,20171122,6456.324,6483.6282,6391.4563,6439.4419
000300.SH,20171123,4213.3781,4214.1895,4086.9018,4102.3966
000852.SH,20171123,7283.7479,7283.7479,7124.0262,7129.0547
